	open	ma5	close	volume	ochl_1	ochl_2	ochl_3	ochl_4	ochl_5
6	3286.095	3250.0512	3281.666	5210728960.0	3324.423	3311.236	3335.081	3250.573	3259.764
7	3252.153	3243.9736	3292.128	6758661632.0	3281.666	3324.423	3311.236	3335.081	3250.573
8	3177.082	3229.6276	3244.483	4998943744.0	3292.128	3281.666	3324.423	3311.236	3335.081
9	3225.393	3223.557	3198.634	4274289920.0	3244.483	3292.128	3281.666	3324.423	3311.236
10	3248.947	3217.6682	3233.345	3828377088.0	3198.634	3244.483	3292.128	3281.666	3324.423
11	3232.879	3201.1968	3251.278	3405823744.0	3233.345	3198.634	3244.483	3292.128	3281.666
12	3216.688	3181.5586	3220.398	3579105280.0	3251.278	3233.345	3198.634	3244.483	3292.128
13	3195.142	3181.2394	3214.13	3421989376.0	3220.398	3251.278	3233.345	3198.634	3244.483
14	3147.761	3184.5564	3169.19	3595315712.0	3214.13	3220.398	3251.278	3233.345	3198.634
15	3152.253	3179.9562	3150.988	3735595008.0	3169.19	3214.13	3220.398	3251.278	3233.345
16	3147.721	3180.3	3153.087	5910584320.0	3150.988	3169.19	3214.13	3220.398	3251.278
17	3206.431	3190.5136	3218.802	5897272832.0	3153.087	3150.988	3169.19	3214.13	3220.398
18	3160.712	3188.0672	3230.715	6479889408.0	3218.802	3153.087	3150.988	3169.19	3214.13
19	3170.778	3181.6374	3146.189	5013003264.0	3230.715	3218.802	3153.087	3150.988	3169.19
20	3198.23	3200.959	3152.707	5700137984.0	3146.189	3230.715	3218.802	3153.087	3150.988
21	3190.315	3236.016	3204.155	5026261504.0	3152.707	3146.189	3230.715	3218.802	3153.087
22	3195.289	3268.4244	3206.57	4699071488.0	3204.155	3152.707	3146.189	3230.715	3218.802
23	3243.038	3308.8252	3198.566	5269139456.0	3206.57	3204.155	3152.707	3146.189	3230.715
24	3328.113	3347.9988	3242.797	6175223296.0	3198.566	3206.57	3204.155	3152.707	3146.189
25	3340.013	3400.9358	3327.992	5684917248.0	3242.797	3198.566	3206.57	3204.155	3152.707
26	3364.452	3435.4742	3366.197	8893340672.0	3327.992	3242.797	3198.566	3206.57	3204.155
27	3397.043	3458.7824	3408.574	7059506688.0	3366.197	3327.992	3242.797	3198.566	3206.57
28	3512.246	3470.8778	3394.434	9249514496.0	3408.574	3366.197	3327.992	3242.797	3198.566
29	3506.806	3476.2198	3507.482	7488323072.0	3394.434	3408.574	3366.197	3327.992	3242.797
30	3471.777	3481.7066	3500.684	8285430784.0	3507.482	3394.434	3408.574	3366.197	3327.992
31	3472.524	3477.9802	3482.738	7254310400.0	3500.684	3507.482	3394.434	3408.574	3366.197
32	3433.472	3477.4586	3469.051	8335325184.0	3482.738	3500.684	3507.482	3394.434	3408.574
33	3448.291	3477.9396	3421.144	11245790208.0	3469.051	3482.738	3500.684	3507.482	3394.434
34	3477.842	3502.0562	3534.916	9374327800.0	3421.144	3469.051	3482.738	3500.684	3507.482
35	3593.106	3507.8806	3482.052	8998017024.0	3534.916	3421.144	3469.051	3482.738	3500.684
36	3456.908	3518.516	3480.13	6079025152.0	3482.052	3534.916	3421.144	3469.051	3482.738
37	3543.16	3477.9396	3471.456	8035003904.0	3480.13	3482.052	3534.916	3421.144	3469.051
38	3558.7	3502.0562	3541.727	7847312500.0	3471.456	3480.13	3482.052	3534.916	3421.144
39	3545.186	3507.8806	3564.038	8580964352.0	3541.727	3471.456	3480.13	3482.052	3534.916
40	3592.468	3518.516	3535.229	6610107904.0	3564.038	3541.727	3471.456	3480.13	3482.052
41	3561.367	3507.6988	3575.684	6924189184.0	3535.229	3564.038	3541.727	3471.456	3480.13
42	3503.816	3480.3254	3558.857	8842937344.0	3575.684	3535.229	3564.038	3541.727	3471.456
43	3481.903	3435.85	3500.737	5553576448.0	3558.857	3575.684	3535.229	3564.038	3541.727
44	3432.82	3396.8112	3478.433	5537539072.0	3500.737	3558.857	3575.684	3535.229	3564.038
45	3434.326	3380.449	3424.783	4691457536.0	3478.433	3500.737	3558.857	3575.684	3535.229
46	3346.763	3373.8394	3438.817	6437782528.0	3424.783	3478.433	3500.737	3558.857	3575.684
47	3303.729	3382.1066	3336.48	4806450176.0	3438.817	3424.783	3478.433	3500.737	3558.857
48	3402.228	3426.9552	3305.543	5394268672.0	3336.48	3438.817	3424.783	3478.433	3500.737
49	3386.326	3482.5148	3396.622	4832980480.0	3305.543	3336.48	3438.817	3424.783	3478.433
50	3450.045	3525.741	3391.735	6611101696.0	3396.622	3305.543	3336.48	3438.817	3424.783
51	3571.052	3562.398	3480.153	6328620032.0	3391.735	3396.622	3305.543	3336.48	3438.817
52	3568.28	3581.8148	3560.723	5696391168.0	3480.153	3391.735	3396.622	3305.543	3336.48
53	3594.51	3580.5658	3583.341	6918649344.0	3560.723	3480.153	3391.735	3396.622	3305.543
54	3572.531	3588.7014	3612.753	8378502144.0	3583.341	3560.723	3480.153	3391.735	3396.622
55	3589.408	3599.9172	3575.02	5455091200.0	3612.753	3583.341	3560.723	3480.153	3391.735
56	3579.826	3613.6114	3577.237	5756374016.0	3575.02	3612.753	3583.341	3560.723	3480.153
57	3579.282	3616.3392	3554.478	6852150784.0	3577.237	3575.02	3612.753	3583.341	3560.723
58	3670.807	3624.9094	3624.019	8294086656.0	3554.478	3577.237	3575.02	3612.753	3583.341
59	3644.625	3612.2718	3668.832	9122554880.0	3624.019	3554.478	3577.237	3575.02	3612.753
60	3581.627	3580.8392	3643.491	13413090304.0	3668.832	3624.019	3554.478	3577.237	3575.02
61	3596.952	3528.643	3590.876	8997857280.0	3643.491	3668.832	3624.019	3554.478	3577.237
62	3578.869	3507.6224	3597.329	9805203456.0	3590.876	3643.491	3668.832	3624.019	3554.478
63	3507.559	3514.0824	3560.831	10151864320.0	3597.329	3590.876	3643.491	3668.832	3624.019
64	3415.077	3511.5322	3511.669	8441533952.0	3560.831	3597.329	3590.876	3643.491	3668.832
65	3440.343	3542.3002	3382.51	8929468416.0	3511.669	3560.831	3597.329	3590.876	3643.491
66	3635.79	3592.0008	3485.773	12788238336.0	3382.51	3511.669	3560.831	3597.329	3590.876
67	3541.512	3623.3336	3629.629	11460233216.0	3485.773	3382.51	3511.669	3560.831	3597.329
68	3680.746	3623.4536	3548.08	14756681728.0	3629.629	3485.773	3382.51	3511.669	3560.831
69	3636.529	3639.5084	3665.509	9399094272.0	3548.08	3629.629	3485.773	3382.51	3511.669
70	3630.576	3631.5662	3631.013	9475075072.0	3665.509	3548.08	3629.629	3485.773	3382.51
71	3638.073	3609.108	3642.437	9494009856.0	3631.013	3665.509	3548.08	3629.629	3485.773
72	3633.851	3580.619	3630.229	8922628096.0	3642.437	3631.013	3665.509	3548.08	3629.629
73	3644.962	3553.708	3628.354	9739137024.0	3630.229	3642.437	3631.013	3665.509	3548.08
74	3541.053	3528.7924	3625.798	12315731968.0	3628.354	3630.229	3642.437	3631.013	3665.509
75	3489.538	3502.7904	3518.722	9121016832.0	3625.798	3628.354	3630.229	3642.437	3631.013
76	3506.952	3495.6502	3499.992	7996265984.0	3518.722	3625.798	3628.354	3630.229	3642.437
77	3500.586	3488.5154	3495.674	7262631936.0	3499.992	3518.722	3625.798	3628.354	3630.229
78	3520.395	3480.1582	3503.776	8430098944.0	3495.674	3499.992	3518.722	3625.798	3628.354
79	3487.107	3466.488	3495.788	7805090304.0	3503.776	3495.674	3499.992	3518.722	3625.798
80	3491.075	3445.891	3483.021	9219031040.0	3495.788	3503.776	3495.674	3499.992	3518.722
81	3458.865	3405.3612	3464.318	8064778240.0	3483.021	3495.788	3503.776	3495.674	3499.992
82	3443.517	3361.9078	3453.888	8606527488.0	3464.318	3483.021	3495.788	3503.776	3495.674
83	3402.528	3336.9956	3435.425	8379109888.0	3453.888	3464.318	3483.021	3495.788	3503.776
84	3205.835	3312.855	3392.803	8198115840.0	3435.425	3453.888	3464.318	3483.021	3495.788
85	3305.376	3317.1422	3280.372	6064706048.0	3392.803	3435.425	3453.888	3464.318	3483.021
86	3265.186	3343.7182	3247.051	6130535424.0	3280.372	3392.803	3435.425	3453.888	3464.318
87	3303.773	3363.772	3329.327	6259484672.0	3247.051	3280.372	3392.803	3435.425	3453.888
88	3384.294	3371.7636	3314.722	7420955136.0	3329.327	3247.051	3280.372	3392.803	3435.425
89	3421.696	3384.334	3414.239	6844252160.0	3314.722	3329.327	3247.051	3280.372	3392.803
90	3354.984	3367.3178	3413.252	8672542720.0	3414.239	3314.722	3329.327	3247.051	3280.372
91	3364.145	3333.0092	3347.32	6093658112.0	3413.252	3414.239	3314.722	3329.327	3247.051
92	3375.027	3311.4738	3369.285	8348894208.0	3347.32	3413.252	3414.239	3314.722	3329.327
93	3355.358	3283.0966	3377.574	8942627840.0	3369.285	3347.32	3413.252	3414.239	3314.722
94	3238.848	3247.2852	3329.158	7768314368.0	3377.574	3369.285	3347.32	3413.252	3414.239
95	3250.102	3211.78	3241.709	5563625472.0	3329.158	3377.574	3369.285	3347.32	3413.252
96	3258.546	3196.1798	3239.643	6056201216.0	3241.709	3329.158	3377.574	3369.285	3347.32
97	3209.065	3149.2122	3227.399	8097811968.0	3239.643	3241.709	3329.158	3377.574	3369.285
98	3144.022	3098.1896	3198.517	5071370240.0	3227.399	3239.643	3241.709	3329.158	3377.574
99	3181.581	3053.0148	3151.632	5896196096.0	3198.517	3227.399	3239.643	3241.709	3329.158
100	3078.753	3034.394	3163.708	5687104000.0	3151.632	3198.517	3227.399	3239.643	3241.709
101	2992.98	3017.8376	3004.805	4218452480.0	3163.708	3151.632	3198.517	3227.399	3239.643
102	2975.531	3028.8904	2972.286	4593234944.0	3004.805	3163.708	3151.632	3198.517	3227.399
103	3066.368	3060.6384	2972.643	4191835136.0	2972.286	3004.805	3163.708	3151.632	3198.517
104	3057.106	3107.8306	3058.528	4582049280.0	2972.643	2972.286	3004.805	3163.708	3151.632
105	3041.82	3136.0628	3080.926	6515210240.0	3058.528	2972.643	2972.286	3004.805	3163.708
106	3130.142	3183.8968	3060.069	6601371648.0	3080.926	3058.528	2972.643	2972.286	3004.805
107	3196.009	3223.5302	3131.026	7342510080.0	3060.069	3080.926	3058.528	2972.643	2972.286
108	3163.512	3257.8534	3208.604	7280197632.0	3131.026	3060.069	3080.926	3058.528	2972.643
109	3325.061	3274.8114	3199.689	10048840704.0	3208.604	3131.026	3060.069	3080.926	3058.528
110	3274.582	3282.5002	3320.096	9133340672.0	3199.689	3208.604	3131.026	3060.069	3080.926
111	3290.387	3251.0638	3258.236	8824448000.0	3320.096	3199.689	3208.604	3131.026	3060.069
112	3298.81	3238.3984	3302.642	8709217280.0	3258.236	3320.096	3199.689	3208.604	3131.026
113	3248.348	3212.0634	3293.394	8739388416.0	3302.642	3258.236	3320.096	3199.689	3208.604
114	3152.815	3174.2262	3238.133	8068965888.0	3293.394	3302.642	3258.236	3320.096	3199.689
115	3179.187	3142.028	3162.914	6656600576.0	3238.133	3293.394	3302.642	3258.236	3320.096
116	3188.311	3119.838	3194.909	9119115264.0	3162.914	3238.133	3293.394	3302.642	3258.236
117	3084.199	3059.0414	3170.967	8396563456.0	3194.909	3162.914	3238.133	3293.394	3302.642
118	3097.789	2993.588	3104.208	8279073792.0	3170.967	3194.909	3162.914	3238.133	3293.394
119	3055.347	2938.8006	3077.142	8698471424.0	3104.208	3170.967	3194.909	3162.914	3238.133
120	2898.449	2932.7284	3051.964	9315744768.0	3077.142	3104.208	3170.967	3194.909	3162.914
121	2824.641	2953.5958	2890.926	6084338688.0	3051.964	3077.142	3104.208	3170.967	3194.909
122	2804.584	3009.8878	2843.7	7053530624.0	2890.926	3051.964	3077.142	3104.208	3170.967
123	3003.543	3063.1138	2830.271	8451730944.0	2843.7	2890.926	3051.964	3077.142	3104.208
124	3152.037	3142.9796	3046.781	8401794560.0	2830.271	2843.7	2890.926	3051.964	3077.142
125	3149.566	3174.3482	3156.301	8012519936.0	3046.781	2830.271	2843.7	2890.926	3051.964
126	3082.68	3171.966	3172.386	8203640320.0	3156.301	3046.781	2830.271	2843.7	2890.926
127	3210.851	3140.4024	3109.83	9753014272.0	3172.386	3156.301	3046.781	2830.271	2843.7
128	3222.397	3152.8336	3229.6	8041406976.0	3109.83	3172.386	3156.301	3046.781	2830.271
129	3135.373	3134.9678	3203.624	8661680128.0	3229.6	3109.83	3172.386	3156.301	3046.781
130	3021.251	3163.1354	3144.39	7951921664.0	3203.624	3229.6	3109.83	3172.386	3156.301
131	3178.281	3222.4214	3014.568	8160401920.0	3144.39	3203.624	3229.6	3109.83	3172.386
132	3110.708	3298.9878	3171.986	7734303744.0	3014.568	3144.39	3203.624	3229.6	3109.83
133	3283.436	3375.8656	3140.271	9172389888.0	3171.986	3014.568	3144.39	3203.624	3229.6
134	3437.951	3456.7192	3344.462	8824862720.0	3140.271	3171.986	3014.568	3144.39	3203.624
135	3398.889	3498.8458	3440.82	8708179968.0	3344.462	3140.271	3171.986	3014.568	3144.39
136	3546.5	3543.3058	3397.4	9253538816.0	3440.82	3344.462	3140.271	3171.986	3014.568
137	3558.645	3612.013	3556.375	6449719808.0	3397.4	3440.82	3344.462	3140.271	3171.986
138	3589.716	3658.061	3544.539	8487068160.0	3556.375	3397.4	3440.82	3344.462	3140.271
139	3655.462	3706.5598	3555.095	10057575424.0	3544.539	3556.375	3397.4	3440.82	3344.462
140	3707.907	3742.4652	3663.12	11810152448.0	3555.095	3544.539	3556.375	3397.4	3440.82
141	3781.401	3736.8048	3740.936	13344445440.0	3663.12	3555.095	3544.539	3556.375	3397.4
142	3803.061	3700.3192	3786.615	14103573504.0	3740.936	3663.12	3555.095	3544.539	3556.375
143	3754.218	3694.1598	3787.033	13641589760.0	3786.615	3740.936	3663.12	3555.095	3544.539
144	3670.191	3685.4784	3734.622	13223983104.0	3787.033	3786.615	3740.936	3663.12	3555.095
145	3587.047	3672.0652	3634.818	13496888320.0	3734.622	3787.033	3786.615	3740.936	3663.12
146	3741.784	3675.4954	3558.508	16740612600.0	3634.818	3734.622	3787.033	3786.615	3740.936
147	3745.549	3685.1786	3755.818	14626788352.0	3558.508	3634.818	3734.622	3787.033	3786.615
148	3680.15	3641.9814	3743.626	13880804352.0	3755.818	3558.508	3634.818	3734.622	3787.033
149	3672.206	3611.4808	3667.556	12797935616.0	3743.626	3755.818	3558.508	3634.818	3734.622
150	3613.598	3581.9314	3651.969	11638161408.0	3667.556	3743.626	3755.818	3558.508	3634.818
151	3532.632	3551.7856	3606.924	11523854336.0	3651.969	3667.556	3743.626	3755.818	3558.508
152	3603.402	3529.0618	3539.832	13060096000.0	3606.924	3651.969	3667.556	3743.626	3755.818
153	3532.519	3512.046	3591.123	13646854144.0	3539.832	3606.924	3651.969	3667.556	3743.626
154	3499.51	3466.0236	3519.809	10654970880.0	3591.123	3539.832	3606.924	3651.969	3667.556
155	3516.778	3441.7238	3501.24	12931333120.0	3519.809	3591.123	3539.832	3606.924	3651.969
156	3467.132	3420.7366	3493.305	13348299776.0	3501.24	3519.809	3591.123	3539.832	3606.924
157	3375.873	3392.5294	3454.753	10752043008.0	3493.305	3501.24	3519.809	3591.123	3539.832
158	3382.574	3369.6774	3361.011	9961965568.0	3454.753	3493.305	3501.24	3519.809	3591.123
159	3398.911	3372.4258	3398.31	10617491456.0	3361.011	3454.753	3493.305	3501.24	3519.809
160	3348.221	3358.1908	3396.304	11308151808.0	3398.31	3361.011	3454.753	3493.305	3501.24
161	3306.428	3335.4018	3352.269	11386759168.0	3396.304	3398.31	3361.011	3454.753	3493.305
162	3368.33	3312.5286	3340.493	12960079872.0	3352.269	3396.304	3398.31	3361.011	3454.753
163	3333.096	3277.7248	3374.753	13526405120.0	3340.493	3352.269	3396.304	3398.31	3361.011
164	3254.93	3238.7686	3327.135	10573258752.0	3374.753	3340.493	3352.269	3396.304	3398.31
165	3248.204	3199.0258	3282.359	11298929664.0	3327.135	3374.753	3340.493	3352.269	3396.304
166	3153.537	3166.1382	3237.903	9695056896.0	3282.359	3327.135	3374.753	3340.493	3352.269
167	3191.641	3142.7036	3166.474	8678235136.0	3237.903	3282.359	3327.135	3374.753	3340.493
168	3132.113	3126.1878	3179.972	8499707392.0	3166.474	3237.903	3282.359	3327.135	3374.753
169	3126.228	3106.706	3128.421	7050091008.0	3179.972	3166.474	3237.903	3282.359	3327.135
170	3125.662	3097.022	3117.921	8280688640.0	3128.421	3179.972	3166.474	3237.903	3282.359
171	3079.495	3084.9234	3120.73	10942431232.0	3117.921	3128.421	3179.972	3166.474	3237.903
172	3036.404	3062.895	3083.895	11150672896.0	3120.73	3117.921	3128.421	3179.972	3166.474
173	3106.387	3038.36	3082.563	10395257856.0	3083.895	3120.73	3117.921	3128.421	3179.972
174	3061.903	3015.0858	3080.001	10251806720.0	3082.563	3083.895	3120.73	3117.921	3128.421
175	3014.437	2980.3428	3057.428	9628131328.0	3080.001	3082.563	3083.895	3120.73	3117.921
176	2957.576	2961.183	3010.588	7729311744.0	3057.428	3080.001	3082.563	3083.895	3120.73
177	2936.508	2956.9844	2961.22	7017924096.0	3010.588	3057.428	3080.001	3082.563	3083.895
178	2911.423	2956.8516	2966.192	7435209216.0	2961.22	3010.588	3057.428	3080.001	3082.563
179	2955.569	2953.3088	2906.286	8006706688.0	2966.192	2961.22	3010.588	3057.428	3080.001
180	2982.969	2959.9128	2961.629	8711600128.0	2906.286	2966.192	2961.22	3010.588	3057.428
181	2972.423	2958.3372	2989.595	10179003392.0	2961.629	2906.286	2966.192	2961.22	3010.588
182	2948.949	2948.2956	2960.556	9198988288.0	2989.595	2961.629	2906.286	2966.192	2961.22
183	2937.635	2929.2042	2948.478	9611636736.0	2960.556	2989.595	2961.629	2906.286	2966.192
184	2966.065	2911.177	2939.306	10847632384.0	2948.478	2960.556	2989.595	2961.629	2906.286
185	2924.267	2875.2582	2953.751	13012770816.0	2939.306	2948.478	2960.556	2989.595	2961.629
186	2865.732	2828.4608	2939.387	11207330816.0	2953.751	2939.306	2948.478	2960.556	2989.595
187	2878.528	2791.1266	2865.099	10833840128.0	2939.387	2953.751	2939.306	2948.478	2960.556
188	2798.927	2766.2422	2858.342	10856487936.0	2865.099	2939.387	2953.751	2939.306	2948.478
189	2734.418	2744.5758	2759.712	6797664256.0	2858.342	2865.099	2939.387	2953.751	2939.306
190	2757.31	2755.2064	2719.764	7231601152.0	2759.712	2858.342	2865.099	2939.387	2953.751
191	2684.213	2779.2704	2752.716	7409166848.0	2719.764	2759.712	2858.342	2865.099	2939.387
192	2733.017	2790.8418	2740.677	6149901312.0	2752.716	2719.764	2759.712	2858.342	2865.099
193	2795.828	2801.9296	2750.01	8553539584.0	2740.677	2752.716	2719.764	2759.712	2858.342
194	2843.545	2810.447	2812.865	8793921536.0	2750.01	2740.677	2752.716	2719.764	2759.712
195	2836.337	2810.675	2840.084	9770361856.0	2812.865	2750.01	2740.677	2752.716	2719.764
196	2782.585	2800.3706	2810.573	7483578368.0	2840.084	2812.865	2750.01	2740.677	2752.716
197	2800.571	2783.3192	2796.116	6493143040.0	2810.573	2840.084	2812.865	2750.01	2740.677
198	2781.048	2781.9398	2792.597	8263932928.0	2796.116	2810.573	2840.084	2812.865	2750.01
199	2792.42	2776.8356	2814.005	10711285760.0	2792.597	2796.116	2810.573	2840.084	2812.865
200	2702.742	2767.0304	2788.562	8869594112.0	2814.005	2792.597	2796.116	2810.573	2840.084
201	2808.139	2754.7208	2725.316	12536444928.0	2788.562	2814.005	2792.597	2796.116	2810.573
202	2751.499	2752.5178	2789.219	10672498688.0	2725.316	2788.562	2814.005	2792.597	2796.116
203	2783.577	2719.2592	2767.076	12210116608.0	2789.219	2725.316	2788.562	2814.005	2792.597
204	2721.817	2686.918	2764.979	10580665344.0	2767.076	2789.219	2725.316	2788.562	2814.005
205	2733.107	2637.6284	2727.014	10231371776.0	2764.979	2767.076	2789.219	2725.316	2788.562
206	2635.129	2594.884	2714.301	10291656704.0	2727.014	2764.979	2767.076	2789.219	2725.316
207	2616.485	2566.6014	2622.926	8580934656.0	2714.301	2727.014	2764.979	2767.076	2789.219
208	2518.854	2560.729	2605.37	8188500480.0	2622.926	2714.301	2727.014	2764.979	2767.076
209	2490.526	2554.9112	2518.531	5926498304.0	2605.37	2622.926	2714.301	2727.014	2764.979
210	2566.92	2586.2934	2513.292	7203938816.0	2518.531	2605.37	2622.926	2714.301	2727.014
211	2605.703	2625.1684	2572.888	7336096768.0	2513.292	2518.531	2605.37	2622.926	2714.301
212	2555.527	2640.729	2593.564	8088794112.0	2572.888	2513.292	2518.531	2605.37	2622.926
213	2687.857	2659.4374	2576.281	12404641792.0	2593.564	2572.888	2513.292	2518.531	2605.37
214	2670.277	2681.5792	2675.442	10818525184.0	2576.281	2593.564	2572.888	2513.292	2518.531
215	2643.726	2681.8652	2707.667	9590369280.0	2675.442	2576.281	2593.564	2572.888	2513.292
216	2675.668	2671.6354	2650.691	10152881152.0	2707.667	2675.442	2576.281	2593.564	2572.888
217	2690.515	2660.6032	2687.106	12372961280.0	2650.691	2707.667	2675.442	2576.281	2593.564
218	2662.728	2626.7158	2686.99	12066529280.0	2687.106	2650.691	2707.667	2675.442	2576.281
219	2651.197	2585.1874	2676.872	11049129984.0	2686.99	2687.106	2650.691	2707.667	2675.442
220	2621.979	2565.203	2656.518	13901454336.0	2676.872	2686.99	2687.106	2650.691	2707.667
221	2540.108	2548.0	2595.53	10414440448.0	2656.518	2676.872	2686.99	2687.106	2650.691
222	2477.419	2544.174	2517.669	7459370496.0	2595.53	2656.518	2676.872	2686.99	2687.106
223	2563.722	2550.2846	2479.348	9932809216.0	2517.669	2595.53	2656.518	2676.872	2686.99
224	2570.625	2555.9728	2576.95	8608325632.0	2479.348	2517.669	2595.53	2656.518	2676.872
225	2597.916	2537.4802	2570.503	12365521920.0	2576.95	2479.348	2517.669	2595.53	2656.518
226	2558.768	2523.1658	2576.4	13514680320.0	2570.503	2576.95	2479.348	2517.669	2595.53
227	2519.886	2503.8436	2548.222	12630762496.0	2576.4	2570.503	2576.95	2479.348	2517.669
228	2436.778	2474.4646	2507.789	9546175488.0	2548.222	2576.4	2570.503	2576.95	2479.348
229	2501.312	2463.2634	2484.487	9415166976.0	2507.789	2548.222	2576.4	2570.503	2576.95
230	2500.998	2454.245	2498.931	13536855040.0	2484.487	2507.789	2548.222	2576.4	2570.503
231	2407.762	2430.4264	2479.789	11324945408.0	2498.931	2484.487	2507.789	2548.222	2576.4
232	2435.633	2410.9814	2401.327	9581666304.0	2479.789	2498.931	2484.487	2507.789	2548.222
233	2477.567	2397.2464	2451.783	11199352832.0	2401.327	2479.789	2498.931	2484.487	2507.789
234	2384.67	2371.3704	2439.395	11631304704.0	2451.783	2401.327	2479.789	2498.931	2484.487
235	2389.892	2331.8142	2379.838	10939673600.0	2439.395	2451.783	2401.327	2479.789	2498.931
236	2337.524	2296.931	2382.564	9731876864.0	2379.838	2439.395	2451.783	2401.327	2479.789
237	2335.417	2263.5582	2332.652	10187006976.0	2382.564	2379.838	2439.395	2451.783	2401.327
238	2244.11	2241.1038	2322.403	9298053120.0	2332.652	2382.564	2379.838	2439.395	2451.783
239	2197.248	2224.7796	2241.614	4877385216.0	2322.403	2332.652	2382.564	2379.838	2439.395
240	2229.25	2216.9622	2205.422	5408309248.0	2241.614	2322.403	2332.652	2382.564	2379.838
241	2208.041	2233.193	2215.7	5570011136.0	2205.422	2241.614	2322.403	2332.652	2382.564
242	2288.053	2251.0368	2220.38	7083867648.0	2215.7	2205.422	2241.614	2322.403	2332.652
243	2175.306	2263.9906	2240.782	5666044928.0	2220.38	2215.7	2205.422	2241.614	2322.403
244	2302.011	2244.265	2202.527	8655594496.0	2240.782	2220.38	2215.7	2205.422	2241.614
245	2260.756	2236.6928	2286.576	8596544512.0	2202.527	2240.782	2220.38	2215.7	2205.422
246	2314.079	2207.4754	2304.919	13198734336.0	2286.576	2202.527	2240.782	2220.38	2215.7
247	2150.239	2184.5286	2285.149	11075003392.0	2304.919	2286.576	2202.527	2240.782	2220.38
248	2109.841	2188.349	2142.154	6616731648.0	2285.149	2304.919	2286.576	2202.527	2240.782
249	2123.367	2220.288	2164.666	6274617856.0	2142.154	2285.149	2304.919	2286.576	2202.527
250	2164.54	2269.451	2140.489	8707641344.0	2164.666	2142.154	2285.149	2304.919	2286.576
251	2295.426	2310.2172	2190.185	10220038144.0	2140.489	2164.666	2142.154	2285.149	2304.919
252	2325.039	2331.8626	2304.251	10787752960.0	2190.185	2140.489	2164.666	2142.154	2285.149
253	2376.697	2326.181	2301.849	12701755392.0	2304.251	2190.185	2140.489	2164.666	2142.154
254	2333.809	2342.8698	2410.481	10946540544.0	2301.849	2304.251	2190.185	2140.489	2164.666
255	2300.806	2353.2226	2344.32	8663206912.0	2410.481	2301.849	2304.251	2190.185	2140.489
256	2295.653	2364.1716	2298.412	9085392896.0	2344.32	2410.481	2301.849	2304.251	2190.185
257	2331.662	2368.1578	2275.843	11542206464.0	2298.412	2344.32	2410.481	2301.849	2304.251
258	2460.569	2379.2168	2385.293	14101498880.0	2275.843	2298.412	2344.32	2410.481	2301.849
259	2421.187	2367.5092	2462.245	15234666496.0	2385.293	2275.843	2298.412	2344.32	2410.481
260	2321.56	2334.3946	2399.065	14040990720.0	2462.245	2385.293	2275.843	2298.412	2344.32
261	2335.401	2302.0376	2318.343	11982621696.0	2399.065	2462.245	2385.293	2275.843	2298.412
262	2287.232	2268.5632	2331.138	14757663744.0	2318.343	2399.065	2462.245	2385.293	2275.843
263	2288.071	2235.6184	2326.755	11629454336.0	2331.138	2318.343	2399.065	2462.245	2385.293
264	2271.593	2192.0494	2296.672	12952367104.0	2326.755	2331.138	2318.343	2399.065	2462.245
265	2158.084	2144.1276	2237.28	10666490880.0	2296.672	2326.755	2331.138	2318.343	2399.065
266	2164.546	2103.208	2150.971	11510011904.0	2237.28	2296.672	2326.755	2331.138	2318.343
267	2118.563	2081.924	2166.414	10088843264.0	2150.971	2237.28	2296.672	2326.755	2331.138
268	2056.795	2052.9832	2108.91	8764029952.0	2166.414	2150.971	2237.28	2296.672	2326.755
269	2052.439	2036.2392	2057.063	5145390592.0	2108.91	2166.414	2150.971	2237.28	2296.672
270	2039.522	2027.3196	2032.682	5750410752.0	2057.063	2108.91	2166.414	2150.971	2237.28
271	2034.286	2018.826	2044.551	5886194688.0	2032.682	2057.063	2108.91	2166.414	2150.971
272	1993.67	2000.8906	2021.71	6411742720.0	2044.551	2032.682	2057.063	2108.91	2166.414
273	2006.525	1987.5974	2025.19	5325926400.0	2021.71	2044.551	2032.682	2057.063	2108.91
274	2010.579	1957.7964	2012.465	8194817536.0	2025.19	2021.71	2044.551	2032.682	2057.063
275	1965.44	1939.4408	1990.214	9653863424.0	2012.465	2025.19	2021.71	2044.551	2032.682
276	1935.386	1925.071	1954.874	7894364672.0	1990.214	2012.465	2025.19	2021.71	2044.551
277	1873.626	1911.6944	1955.244	5928323072.0	1954.874	1990.214	2012.465	2025.19	2021.71
278	1892.655	1906.8812	1876.185	4981813760.0	1955.244	1954.874	1990.214	2012.465	2025.19
279	1911.736	1920.2032	1920.687	5423415808.0	1876.185	1955.244	1954.874	1990.214	2012.465
280	1886.488	1912.6576	1918.365	4740721664.0	1920.687	1876.185	1955.244	1954.874	1990.214
281	1894.664	1911.6944	1887.991	5344649216.0	1918.365	1920.687	1876.185	1955.244	1954.874
282	1942.671	1906.8812	1931.178	5970216448.0	1887.991	1918.365	1920.687	1876.185	1955.244
283	1880.672	1920.2032	1942.795	7097409536.0	1931.178	1887.991	1918.365	1920.687	1876.185
284	1848.326	1912.6576	1882.959	4818701824.0	1942.795	1931.178	1887.991	1918.365	1920.687
285	1835.105	1847.755	1817.722	3563135488.0	1882.959	1942.795	1931.178	1887.991	1918.365
