date	open	ma5	high	close	low	volume
2015-09-14	3367.642	3343.842	3373.921	3281.132	3187.566	205457248.0
2015-09-11	3349.877	3337.712	3383.134	3347.188	3315.478	108547504.0
2015-09-10	3349.281	3341.441	3398.316	3357.561	3337.311	144882976.0
2015-09-09	3344.824	3342.346	3426.651	3399.305	3330.29	220467424.0
2015-09-08	3221.789	3335.792	3340.219	3334.023	3170.807	154599632.0
2015-09-07	3347.293	3337.444	3422.225	3250.485	3240.243	204224432.0
2015-09-02	3220.851	3328.475	3387.02	3365.832	3213.637	347789408.0
2015-09-01	3296.529	3260.447	3370.504	3362.083	3190.578	352458528.0
2015-08-31	3307.396	3196.616	3368.279	3366.536	3205.537	280250400.0
2015-08-28	3246.236	3178.415	3353.244	3342.286	3223.622	299498432.0
2015-08-27	3092.812	3227.865	3206.724	3205.638	3028.398	267294928.0
2015-08-26	3062.566	3339.029	3192.932	3025.692	2952.008	308270624.0
2015-08-25	3070.007	3511.117	3200.108	3042.927	3019.556	276081312.0
2015-08-24	3454.598	3667.614	3468.149	3275.534	3266.55	255436656.0
2015-08-21	3714.289	3828.082	3757.779	3589.536	3578.175	217986400.0
2015-08-20	3848.403	3924.883	3880.824	3761.454	3761.454	212167968.0
2015-08-19	3748.266	3987.685	3898.74	3886.136	3668.192	269049824.0
2015-08-18	4084.311	4013.683	4103.054	3825.412	3816.554	319881056.0
2015-08-17	4058.113	4061.934	4081.772	4077.872	4009.99	256939632.0
2015-08-14	4097.918	4063.233	4113.159	4073.54	4056.727	253392992.0
2015-08-13	4010.013	4029.914	4075.7	4075.463	3967.821	242836976.0
